id,date,description,curtidas,comentarios,hashtags,mencionados,url
3609197155890310483,2025-04-12T15:00:06,"Os Donos da SAM seguem fazendo história, dentro e fora do servidor!

#FURIARL #EWC 🏆",3,53,"furiarl,ewc",,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-15/491453553_18354768409196126_6229534492264660525_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLmltYWdlX3VybGdlbi4xMDgweDE5MjAuc2RyLmY3NTc2MS5kZWZhdWx0X2NvdmVyX2ZyYW1lIn0&_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QH2ahgbyOxy38C2COmgqKpbWTnsaqgf9evuGu9V52T9veXqhnVVnyPArdKNDIeFCCE&_nc_ohc=RwQNZ_P4Q74Q7kNvwH7yKCt&_nc_gid=GEZ8ZeRHnOGk-rkGCVQh3Q&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzYwOTE5NzE1NTg5MDMxMDQ4MzE4MzU0NzY4NDA2MTk2MTI2.3-ccb7-5&oh=00_AfFQFDzlnT3TSqAgmtr7sWze5__qJ5a87EJXOEPA1lFY8Q&oe=6812F512&_nc_sid=8f1549
3608735441822566736,2025-04-11T23:41:00,"A pantera tem presença! 
.
.
.
De esportes eletrônicos, passando por fut7, até o automobilismo… aonde a comunidade estiver, a FURIA também vai estar! E não vamos parar por aí, até porque a pantera tem sede de ataque! 

Em julho estaremos na Arábia, marcando presença na #EWC 🐾 

BE FURIA!",1255,43,ewc,,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-15/490012918_18354768448196126_1903300846217394661_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLmltYWdlX3VybGdlbi4xMDgweDE5MjAuc2RyLmY3NTc2MS5kZWZhdWx0X2NvdmVyX2ZyYW1lIn0&_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QH2ahgbyOxy38C2COmgqKpbWTnsaqgf9evuGu9V52T9veXqhnVVnyPArdKNDIeFCCE&_nc_ohc=umKq-j3znJIQ7kNvwHtgN5x&_nc_gid=GEZ8ZeRHnOGk-rkGCVQh3Q&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzYwODczNTQ0MTgyMjU2NjczNjE4MzU0NzY4NDQyMTk2MTI2.3-ccb7-5&oh=00_AfEhUVo9udgAEzIJ1yJJkkU6QTCPUOJdm7xqgXpkSGVApQ&oe=6812FB96&_nc_sid=8f1549
3608681745360419348,2025-04-11T21:54:55,"Com vocês, o rifler e IGL da #FURIACS: @fallen",35982,981,furiacs,fallen,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-15/489330328_18354627760196126_8595649165006739820_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLmltYWdlX3VybGdlbi43MjB4MTI4MC5zZHIuZjc1NzYxLmRlZmF1bHRfY292ZXJfZnJhbWUifQ&_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QH2ahgbyOxy38C2COmgqKpbWTnsaqgf9evuGu9V52T9veXqhnVVnyPArdKNDIeFCCE&_nc_ohc=CoTVX7tPGPUQ7kNvwG7SJ0M&_nc_gid=GEZ8ZeRHnOGk-rkGCVQh3Q&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzYwODY4MTc0NTM2MDQxOTM0OA%3D%3D.3-ccb7-5&oh=00_AfEDCa6gbXNC0hp7ezWaR7echnhmrWeQ8zwyuVjN2w0m4A&oe=6812F55F&_nc_sid=8f1549
3608594909149582079,2025-04-11T19:00:57,"Welcome to #FURIACS, Danil @danil.molodoy_ Golubenko! 🇰🇿",15565,1419,furiacs,danil.molodoy_,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-15/488544379_18354616177196126_8095476331850237088_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQuaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QH2ahgbyOxy38C2COmgqKpbWTnsaqgf9evuGu9V52T9veXqhnVVnyPArdKNDIeFCCE&_nc_ohc=CaNDbSVdbB0Q7kNvwHQOCZY&_nc_gid=GEZ8ZeRHnOGk-rkGCVQh3Q&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzYwODU5NDkwOTE0OTU4MjA3OQ%3D%3D.3-ccb7-5&oh=00_AfFKnxJY3g52K1C6L_21D8OxTVcZATBYqSUrWa1L3Nipng&oe=68132B34&_nc_sid=8f1549
3608519368784247717,2025-04-11T16:32:49,"A FURIA É A SUA TORCIDA!
Torcida que vibra, que sofre, que cobra, que grita, que ama e que nos move para irmos cada vez mais longe.
E é essa torcida que será representada mais uma vez na #EWC, a maior competição de Esports do mundo!",3,102,ewc,,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-15/489573191_18354634591196126_1662657916975416226_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLmltYWdlX3VybGdlbi4xMDgweDE5MjAuc2RyLmY3NTc2MS5kZWZhdWx0X2NvdmVyX2ZyYW1lIn0&_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QH2ahgbyOxy38C2COmgqKpbWTnsaqgf9evuGu9V52T9veXqhnVVnyPArdKNDIeFCCE&_nc_ohc=EEu-rnF6Lw0Q7kNvwHvA3qU&_nc_gid=GEZ8ZeRHnOGk-rkGCVQh3Q&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzYwODUxOTM2ODc4NDI0NzcxNzE4MzU0NjM0NTg4MTk2MTI2.3-ccb7-5&oh=00_AfGRxdAuKTdzSy-BAF-QEgSUuNhB0bFjgt9zeI395jNYgQ&oe=68131C2B&_nc_sid=8f1549
3608473657346713410,2025-04-11T15:00:02,"A #FURIACS anuncia que o @chelok1ng deixará a lineup titular e será movido para o banco de reservas da equipe.

Agradecemos imensamente pelo trabalho e dedicação ao time e desejamos muito sucesso em todos os âmbitos nos próximos passos da sua carreira.",31258,1978,furiacs,chelok1ng,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-15/489459709_18354591961196126_6569479728373518619_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QH2ahgbyOxy38C2COmgqKpbWTnsaqgf9evuGu9V52T9veXqhnVVnyPArdKNDIeFCCE&_nc_ohc=dOF4e0zeiNcQ7kNvwH0DDlm&_nc_gid=GEZ8ZeRHnOGk-rkGCVQh3Q&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzYwODQ3MzY0OTI1MTYyMTA3OA%3D%3D.3-ccb7-5&oh=00_AfGUwY-sbUwVsSH5L3TQmm2K9a71mnWhYk3NV_mUUc7Q7A&oe=68131075&_nc_sid=8f1549
3608452992673715882,2025-04-11T14:18:59,"A camiseta ULTRAS, inspirada nas torcidas organizadas, é para aqueles que cantam mais alto, vibram mais forte e nunca deixam de acreditar 🐾

Conheça a coleção que pulsa com a FURIA:
- Camiseta ULTRAS: Inspirada na paixão das torcidas organizadas, representando aqueles que cantam mais alto, vibram mais forte e nunca deixam de acreditar. E você pode garantir a sua ULTRAS agora, lá em furia.gg 🖤
- Camiseta ASSOCIATE: Homenagem às personalidades que elevam a torcida do clube, reconhecendo sua influência e carisma.
- Camiseta PRESIDENT: Exclusiva para os presidentes do FURIA FC, simbolizando liderança e visão estratégica.",4881,12,,,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-15/489459710_18354588232196126_8352983375125253497_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QH2ahgbyOxy38C2COmgqKpbWTnsaqgf9evuGu9V52T9veXqhnVVnyPArdKNDIeFCCE&_nc_ohc=g3WWwRkjcEgQ7kNvwFfilEY&_nc_gid=GEZ8ZeRHnOGk-rkGCVQh3Q&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzYwODQ1Mjk4Mjg1MDUzODU4Mw%3D%3D.3-ccb7-5&oh=00_AfFfU-3BKy9ljjWCm0pmN0XKqlPz8rX7_AtUEEzrM8FNCg&oe=681307D4&_nc_sid=8f1549
3608020622211694392,2025-04-11T00:03:57,"finalmente agora posso falar, sou FURIA 🖤 é uma honra poder fazer parte e ter a chance de construir momentos incríveis com o melhor do mundo… bora fazer história juntos? 🫶🏼 @furiagg",3,636,,furiagg,https://scontent-gru1-1.cdninstagram.com/v/t51.2885-15/490182870_18497002840027105_3754815418157540175_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLmltYWdlX3VybGdlbi4xMjk2eDIyOTguc2RyLmY3NTc2MS5kZWZhdWx0X2NvdmVyX2ZyYW1lIn0&_nc_ht=scontent-gru1-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QGHimiyPnikxjxOExdBZoeSRY0XK2wccLDQCWE4ydOByE90K2Z6OHTB9IkqmSLKA-g&_nc_ohc=L8-WC4xwLGYQ7kNvwG6YDOe&_nc_gid=5p7NrbBGsjLjYvhh7jUc3A&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzYwODAyMDYyMjIxMTY5NDM5Mg%3D%3D.3-ccb7-5&oh=00_AfFimNYiAzlLgXMfFDsII8XF4rXUqdbh8ZDUUFuX6-9tLA&oe=68131444&_nc_sid=8f1549
3607991416040125519,2025-04-10T23:04:29,"VIAGEM DE FORMATURA

Aproveita Abril que tá rolando a Amaze Week, já reúne os amigos e marca sua viagem de formatura! 🩵🫡

 #publi",15841,102,publi,,https://scontent-gru1-1.cdninstagram.com/v/t51.2885-15/489016864_18495039247017748_6588544040966264618_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLmltYWdlX3VybGdlbi43Njh4MTM2Ni5zZHIuZjc1NzYxLmRlZmF1bHRfY292ZXJfZnJhbWUifQ&_nc_ht=scontent-gru1-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QGHimiyPnikxjxOExdBZoeSRY0XK2wccLDQCWE4ydOByE90K2Z6OHTB9IkqmSLKA-g&_nc_ohc=-ygJpDM77TsQ7kNvwHaMUr5&_nc_gid=5p7NrbBGsjLjYvhh7jUc3A&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzYwNzk5MTQxNjA0MDEyNTUxOQ%3D%3D.3-ccb7-5&oh=00_AfERCFror7MWt7NAdZXnTE-7QIj6tT8P_eaHlJhDWhkAjg&oe=68130F3B&_nc_sid=8f1549
3607975492196625163,2025-04-10T22:30:16,"#tbt da dupla @thiagosemt e @sofiaespanha invadindo a Arábia na #EWC 🐫
Lembrando que esse ano tem mais, hein...",21740,45,"tbt,ewc","thiagosemt,sofiaespanha",https://scontent-gru2-2.cdninstagram.com/v/t51.2885-15/489037796_18354509476196126_451080507935383405_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjEyMjd4MTUzMy5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGHimiyPnikxjxOExdBZoeSRY0XK2wccLDQCWE4ydOByE90K2Z6OHTB9IkqmSLKA-g&_nc_ohc=rzoYDY61HoUQ7kNvwHcvFIM&_nc_gid=5p7NrbBGsjLjYvhh7jUc3A&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzYwNzk3NTQ4MjczNDIwOTgwNQ%3D%3D.3-ccb7-5&oh=00_AfEQxiXCRCQSWNA4rx_-yRUjVnJTMqdULB448X4nF9L6SA&oe=68130F49&_nc_sid=8f1549
3607945460249423012,2025-04-10T21:30:36,O grito da torcida é o nosso combustível 🖤🤍,3,4,,,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-15/489016879_18354504292196126_6937240431606947080_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGHimiyPnikxjxOExdBZoeSRY0XK2wccLDQCWE4ydOByE90K2Z6OHTB9IkqmSLKA-g&_nc_ohc=eXKaLr32VxUQ7kNvwEPWRIa&_nc_gid=5p7NrbBGsjLjYvhh7jUc3A&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzYwNzk0NTQ1MzMwMzYxNDY4OQ%3D%3D.3-ccb7-5&oh=00_AfE4hZNOxHkfpIz7yrdUV79zaV4jnH7an21z5XfmNp3n0Q&oe=681328D5&_nc_sid=8f1549
3607884767538061073,2025-04-10T19:31:02,"TEM RECADO DE CRAQUES PRA VOCÊS 🚨

@leleti_96 e @jeffinho12_ deram o papo: O torneio do Menzinho está com as inscrições abertas e você pode viver experiências EXCLUSIVAS @pokerstarsbrasil no EPT Monte-Carlo, com mais um acompanhante e tudo pago. E aí, o Poker venceu, né?!

Dia 13 de abril as fichas rolam! Link na bio! 🔥 ♠️ #opokervenceu",3,14,opokervenceu,"jeffinho12_,pokerstarsbrasil",https://scontent-gru2-2.cdninstagram.com/v/t51.2885-15/490211750_17896857960192137_1633188620740817444_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLmltYWdlX3VybGdlbi4xMDgweDE5MjAuc2RyLmY3NTc2MS5kZWZhdWx0X2NvdmVyX2ZyYW1lIn0&_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QGHimiyPnikxjxOExdBZoeSRY0XK2wccLDQCWE4ydOByE90K2Z6OHTB9IkqmSLKA-g&_nc_ohc=FoVcD_mA2lgQ7kNvwHKhB1D&_nc_gid=5p7NrbBGsjLjYvhh7jUc3A&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzYwNzg4NDc2NzUzODA2MTA3Mw%3D%3D.3-ccb7-5&oh=00_AfEHuPU-9LZNhHX88hvNZckC5Hz9zZWkzZTF9UiUbv-eYw&oe=68132DE5&_nc_sid=8f1549
3607854731313379040,2025-04-10T18:31:39,"Em clima de #tbt e 2ª rodada da LTA Sul, bora lembrar quando o Ayu aprontou isso ai contra a paiN em 2023.

O que será que a nossa Besta Mecânica vem preparando pro confronto dessa vez? 👀",3,4,tbt,,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-15/488494953_18354491095196126_8559172778308828446_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLmltYWdlX3VybGdlbi43MjB4MTI4MC5zZHIuZjc1NzYxLmRlZmF1bHRfY292ZXJfZnJhbWUifQ&_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGHimiyPnikxjxOExdBZoeSRY0XK2wccLDQCWE4ydOByE90K2Z6OHTB9IkqmSLKA-g&_nc_ohc=enEUEL3vAm4Q7kNvwGf1_0A&_nc_gid=5p7NrbBGsjLjYvhh7jUc3A&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzYwNzg1NDczMTMxMzM3OTA0MA%3D%3D.3-ccb7-5&oh=00_AfH_-RUwdtCNllyh3wyja0G20FB2G1Q4qvncTW3SzQ960A&oe=68131491&_nc_sid=8f1549
3607825623397355672,2025-04-10T17:32:31,"quem confia deixa um 👍

sua @furia.lol volta ao stage da @ltasul nesse sábado às 16h contra a paiN!

vem aí mais um #DIADEFURIA daqueles 🔥",3,14,diadefuria,"furia.lol,ltasul",https://scontent-gru2-2.cdninstagram.com/v/t51.2885-15/488204677_18354487204196126_4996221773258723133_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQuaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGHimiyPnikxjxOExdBZoeSRY0XK2wccLDQCWE4ydOByE90K2Z6OHTB9IkqmSLKA-g&_nc_ohc=FiHLydePpDgQ7kNvwGdLpyP&_nc_gid=5p7NrbBGsjLjYvhh7jUc3A&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzYwNzgyNTYyMzM5NzM1NTY3Mg%3D%3D.3-ccb7-5&oh=00_AfEu2VDbo8xhzLBUKUBDEQM2BOD4ey8JXbL2sNVN8tKSgA&oe=681329B9&_nc_sid=8f1549
3607185214690164347,2025-04-09T20:21:50,Todo mundo tem aquela figurinha favorita no wpp 📲,6541,113,,,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-15/489068669_18354378451196126_3543164942505033687_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLmltYWdlX3VybGdlbi43MjB4MTI4MC5zZHIuZjc1NzYxLmRlZmF1bHRfY292ZXJfZnJhbWUifQ&_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGHimiyPnikxjxOExdBZoeSRY0XK2wccLDQCWE4ydOByE90K2Z6OHTB9IkqmSLKA-g&_nc_ohc=IqVclIJqBuQQ7kNvwHT-RLl&_nc_gid=5p7NrbBGsjLjYvhh7jUc3A&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzYwNzE4NTIxNDY5MDE2NDM0Nw%3D%3D.3-ccb7-5&oh=00_AfHEQ6Db5Q-OOnktzQnwdTykyvJZtDcbdg-fijIKs8K4rg&oe=681325BA&_nc_sid=8f1549
3607160384947252389,2025-04-09T19:32:55,"A SINERGIA TÁ COMO? EM DIA! 

Se liga na comunicação da sua 🫵 @furia.lol nos momentos finais da vitória contra a Isurus Estral pela primeira rodada da LTA Sul 2º Split.",3,8,,furia.lol,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-15/488879963_18354374803196126_2591873521255706589_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLmltYWdlX3VybGdlbi43MjB4MTI4MC5zZHIuZjc1NzYxLmRlZmF1bHRfY292ZXJfZnJhbWUifQ&_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGHimiyPnikxjxOExdBZoeSRY0XK2wccLDQCWE4ydOByE90K2Z6OHTB9IkqmSLKA-g&_nc_ohc=GLkVDq5TaFEQ7kNvwEcVHB8&_nc_gid=5p7NrbBGsjLjYvhh7jUc3A&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzYwNzE2MDM4NDk0NzI1MjM4OQ%3D%3D.3-ccb7-5&oh=00_AfEWWLE9z5ePFfOLEAsl0oR1LNt_6j5_tvZRJLjMtf6k2Q&oe=6813310D&_nc_sid=8f1549
3607056392826533975,2025-04-09T16:05:06,"Uma das camisas mais bonitas do ano 🥹🖤

A @furiagg lançou sua nova camisa para a temporada 2025 em colaboração com a @adidasbrasil e ela ficou simplesmente INCRÍVEL!

Uma camisa básica porém rica em detalhes, trazendo a imagem da pantera em embossing, que aparece dependendo do movimento e da luz, simbolizando a técnica de camuflagem da pantera. 

Essa camisa já está disponível em FURIA.GG então corre pra garantir a sua 🦾🖤

*publi 
#furiagg 
#FURIAxadidas
#camisadetime 
#camisadefutebol",1300,56,"furiagg,furiaxadidas,camisadetime,camisadefutebol","furiagg,adidasbrasil",https://scontent-gru2-2.cdninstagram.com/v/t51.2885-15/489039209_18494888095035794_3731748418870766645_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLmltYWdlX3VybGdlbi4zMzY4eDU5ODguc2RyLmY3NTc2MS5kZWZhdWx0X2NvdmVyX2ZyYW1lIn0&_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGHimiyPnikxjxOExdBZoeSRY0XK2wccLDQCWE4ydOByE90K2Z6OHTB9IkqmSLKA-g&_nc_ohc=vuuI7nCWzK8Q7kNvwE_vXRd&_nc_gid=5p7NrbBGsjLjYvhh7jUc3A&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzYwNzA1NjM5MjgyNjUzMzk3NQ%3D%3D.3-ccb7-5&oh=00_AfGDGxKXnByyNhwphAEybGSLAbgoV6nfjYo2_PHppeWmzA&oe=68130330&_nc_sid=8f1549
3606857335131248892,2025-04-09T09:28:42,"Passando a lista de chamada pro game vs The MongolZ 📝
Nos vemos daqui a pouco pra mais uma partida pela #PGLBucharest! 🇷🇴",7523,523,pglbucharest,,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-15/488897446_18354311545196126_9053961198936340751_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQuaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGHimiyPnikxjxOExdBZoeSRY0XK2wccLDQCWE4ydOByE90K2Z6OHTB9IkqmSLKA-g&_nc_ohc=Rl68rbH2NqgQ7kNvwFNJ-jU&_nc_gid=5p7NrbBGsjLjYvhh7jUc3A&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzYwNjg1NzMzNTEzMTI0ODg5Mg%3D%3D.3-ccb7-5&oh=00_AfGw8lH6tEh0k4OkFdRLC0Q5MblCxfg1wP8kS--97jV83g&oe=68133042&_nc_sid=8f1549
3606505698577822509,2025-04-08T21:51:57,"O presida não bate pênalti, ele humilha pô... 😮‍💨

#neymar #kingsleaguebrazil",51079,158,"neymar,kingsleaguebrazil",,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-15/488860820_17896704369192137_1281806395237452231_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLmltYWdlX3VybGdlbi43MjB4MTI4MC5zZHIuZjc1NzYxLmRlZmF1bHRfY292ZXJfZnJhbWUifQ&_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QGHimiyPnikxjxOExdBZoeSRY0XK2wccLDQCWE4ydOByE90K2Z6OHTB9IkqmSLKA-g&_nc_ohc=nEMwP21gWBcQ7kNvwH6jlwW&_nc_gid=5p7NrbBGsjLjYvhh7jUc3A&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzYwNjUwNTY5ODU3NzgyMjUwOTE3ODk2NzA0MzY2MTkyMTM3.3-ccb7-5&oh=00_AfFbtgD1dZvoCAAKfb8b_JP6MNls1fppiqAaLuq1QWLrfA&oe=68131350&_nc_sid=8f1549
3606495965234008551,2025-04-08T21:30:43,Quem ai ta pronto pra marcar presença nos compromissos da FURIA estiloso? Com FURIA e Adidas não tem como errar no look 🔥,3,7,,,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-15/489698872_18354268759196126_697143779760735564_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QFGJzvfsRxJTKeVcC0JLjEvBf0HawDGUxef_r_pse8ri2hc60Lr3IQ_aMAvZ8rIY6Q&_nc_ohc=aM0joTmwKzMQ7kNvwESeJWB&_nc_gid=cCyR7HS48QYVozJyXGdGng&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzYwNjQ5NTk1NjQ0Mjc2MjQyMA%3D%3D.3-ccb7-5&oh=00_AfEyBk6pDwpKjOlGGkQ_qNtcU2RJNmIOyZV4H0VXB521UA&oe=6813171B&_nc_sid=8f1549
3606471465356361564,2025-04-08T20:43:20,"Pés no chão e muito trabalho pra seguirmos no topo da #KingsLeagueBrazil!

O vlog da nossa partida contra o Nyvelados já está disponível no nosso YouTube 🔴

Link na bio e no story 🔗",3,22,kingsleaguebrazil,,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-15/489863488_17896651302192137_9168661241339986419_n.jpg?stp=dst-jpg_e15_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLmltYWdlX3VybGdlbi43MjB4MTI4MC5zZHIuZjc1NzYxLmRlZmF1bHRfY292ZXJfZnJhbWUifQ&_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QFGJzvfsRxJTKeVcC0JLjEvBf0HawDGUxef_r_pse8ri2hc60Lr3IQ_aMAvZ8rIY6Q&_nc_ohc=CKTwBuuLnX0Q7kNvwGzyXXl&_nc_gid=cCyR7HS48QYVozJyXGdGng&edm=AEhyXUkBAAAA&ccb=7-5&ig_cache_key=MzYwNjQ3MTQ2NTM1NjM2MTU2NA%3D%3D.3-ccb7-5&oh=00_AfFUaQMNTNZJWchgi6pigYXIhTfiD6j8deTZAxIU1V_nBw&oe=68131EA7&_nc_sid=8f1549
